n, iterative-time, recursive-time
7933,29375,29417
7934,29250,29334
7935,29292,29375
7936,29334,29250
7937,29292,29250
7938,29334,29375
7939,29417,29291
7940,29375,29333
7941,29250,29416
7942,29375,29291
7943,29292,29292
7944,29375,37083
7945,29292,29500
7946,29417,29291
7947,29417,29250
7948,29500,29417
7949,29583,29500
7950,29333,29417
7951,29291,29416
7952,29375,29291
7953,29417,29417
7954,29458,29291
7955,29416,29458
7956,29292,29458
7957,29500,29458
7958,29542,29500
7959,29584,29625
7960,29542,29417
7961,29333,29375
7962,29542,29333
7963,29333,29458
7964,29542,29542
7965,29458,29417
7966,29375,29459
7967,29458,29459
7968,29625,29625
7969,29583,29667
7970,29500,29541
7971,29375,29500
7972,29458,29375
7973,29500,29583
7974,29584,29584
7975,29417,29417
7976,29584,29500
7977,29542,29416
7978,29333,29500
7979,29416,29458
7980,29541,29500
7981,29500,29459
7982,29583,29458
7983,29625,32375
7984,29375,29542
7985,29459,29458
7986,29500,29417
7987,29542,29542
7988,29500,29417
7989,29542,29500
7990,29667,29708
7991,29459,29667
7992,29417,29500
7993,29458,29417
7994,29459,29500
7995,29500,29584
7996,29667,29541
7997,29458,29666
7998,29833,29833
7999,29792,29875
8000,29709,29709
8001,29750,29750
8002,29791,29667
8003,29791,29750
8004,29833,29625
8005,29542,29458
8006,29750,29625
8007,29458,29542
8008,29458,29542
8009,29625,29625
8010,29625,29666
8011,29583,29583
8012,29750,29541
8013,29542,29583
8014,29584,29708
8015,29666,29625
8016,29625,29542
8017,29584,29584
8018,29500,29541
8019,29583,29667
8020,29666,29667
8021,29625,29625
8022,29583,29583
8023,29667,29667
8024,29625,29667
8025,32375,29625
8026,29583,29625
8027,29500,29583
8028,29583,29625
8029,29667,29750
8030,29625,29792
8031,29625,29625
8032,29625,29625
8033,29750,29583
8034,29625,29625
8035,29708,29792
8036,29584,29625
8037,29583,29583
8038,29791,29708
8039,29708,29584
8040,29750,29708
8041,29791,29875
8042,29708,29708
8043,29750,29792
8044,29666,29583
8045,29667,29584
8046,29833,29750
8047,29709,29834
8048,29750,29833
8049,29667,29750
8050,29833,29666
8051,29667,29666
8052,29625,29666
8053,29709,29750
8054,29791,29875
8055,29750,29750
8056,29792,29792
8057,29750,29792
8058,29833,29750
8059,29666,29708
8060,29833,29833
8061,29750,29667
8062,29750,29667
8063,29792,29916
8064,29791,29917
8065,29792,29750
8066,29709,29667
8067,29750,29667
8068,29875,29875
8069,29792,29792
8070,29791,29917
8071,29792,29833
8072,29791,29708
8073,29917,29875
8074,29750,29750
8075,29833,29791
8076,29750,29750
8077,29750,29834
8078,29833,29833
8079,29834,29792
8080,29875,29959
8081,29833,29750
8082,29917,29791
8083,29875,29750
8084,29833,29916
8085,29750,29917
8086,29916,30625
8087,29833,29833
8088,29750,29792
8089,29875,29875
8090,29875,29750
8091,30000,30000
8092,29875,29875
8093,29875,30083
8094,29917,29792
8095,30042,29875
8096,29875,29875
8097,29791,29833
8098,29917,30000
8099,30000,29791
8100,30042,29875
8101,29917,29875
8102,29959,30000
8103,29917,29875
8104,29917,43875
8105,29917,29875
8106,30041,30125
8107,30042,30042
8108,29875,29958
8109,31542,30000
8110,33208,29875
8111,30041,29917
8112,29958,30000
8113,30042,30000
8114,30000,30042
8115,30000,30083
8116,30084,29959
8117,30000,29958
8118,30000,33917
8119,30000,29917
8120,31166,30083
8121,30042,30000
8122,29958,30125
8123,29875,30125
8124,30083,30250
8125,30125,32584
8126,30250,30084
8127,30125,30209
8128,30292,30000
8129,30125,30084
8130,30667,30417
8131,30500,30583
8132,30459,30375
8133,30417,30417
8134,30375,30458
8135,30417,30416
8136,30416,30375
8137,30417,30375
8138,30417,30459
8139,30417,30458
8140,30458,30375
8141,30458,30500
8142,30000,30125
8143,30125,32500
8144,30125,30041
8145,30084,29959
8146,30041,30000
8147,30125,30125
8148,30167,30250
8149,30125,30041
8150,30167,30041
8151,30041,30083
8152,30167,30000
8153,30083,30125
8154,30250,30167
8155,30125,30208
8156,30166,30208
8157,30292,30083
8158,30208,30125
8159,30042,30167
8160,30208,30166
8161,30125,30209
8162,33084,30167
8163,30291,30208
8164,30333,30125
8165,30125,30250
8166,30167,30125
8167,30125,30166
8168,30125,30208
8169,30250,30042
8170,30125,30334
8171,30125,30084
8172,30084,30125
8173,30041,30208
8174,30291,30167
8175,30292,30166
8176,30166,30083
8177,30125,30208
8178,30334,30375
8179,30625,30666
8180,30625,30666
8181,31000,30417
8182,30292,30250
8183,30292,30125
8184,34292,30292
8185,30375,30291
8186,30167,30209
8187,30208,30250
8188,30250,30208
8189,30209,30209
8190,30208,30208
8191,30250,30209
8192,30250,30208
8193,30583,30291
8194,30625,30125
8195,30250,30250
8196,30208,30375
8197,30250,30291
8198,30209,30375
8199,30416,30292
8200,30375,30375
8201,30291,30292
8202,33542,30333
8203,30458,30292
8204,30333,30416
8205,30333,30583
8206,30416,30292
8207,30417,30375
8208,30459,30334
8209,30375,30334
8210,30416,30250
8211,30375,30292
8212,30542,30542
8213,30417,30334
8214,30458,30541
8215,30542,30416
8216,30416,30458
8217,30500,30375
8218,30375,30375
8219,30416,30208
8220,30208,30292
8221,30292,30417
8222,30333,30292
8223,30291,30333
8224,30375,30458
8225,30333,30500
8226,30584,30417
8227,30542,30375
8228,30625,30416
8229,30417,30709
8230,30458,30541
8231,30459,30500
8232,30458,30333
8233,30542,30417
8234,30458,30458
8235,30542,30500
8236,30375,30291
8237,30375,30375
8238,30417,30541
8239,30500,30500
8240,30375,30458
8241,30542,30500
8242,30583,30375
8243,30542,30500
8244,30500,30625
8245,30583,30584
8246,33500,30458
8247,30500,30458
8248,30458,30375
8249,30500,30500
8250,30458,30417
8251,30541,30500
8252,30458,30584
8253,30708,30458
8254,30416,30542
8255,30459,30417
8256,30417,30584
8257,30584,30459
8258,30500,30542
8259,30500,30541
8260,30667,30542
8261,31917,30417
8262,30541,30458
8263,30541,30500
8264,30375,30459
8265,30416,30416
8266,30458,30416
8267,30416,30500
8268,30417,30459
8269,30458,30458
8270,30500,30417
8271,30583,30458
8272,30542,30459
8273,30500,30458
8274,30458,30500
8275,30417,30541
8276,30584,30584
8277,30542,30417
8278,30541,30500
8279,30500,30583
8280,30583,30416
8281,30708,30583
8282,30458,30541
8283,30542,30500
8284,30500,30542
8285,30625,30500
8286,30708,30708
8287,30541,30500
8288,30542,30541
8289,30584,30500
8290,30541,30583
8291,30625,30625
8292,30584,30542
8293,30584,30667
8294,30708,30666
8295,30709,30667
8296,30541,30667
8297,30750,30667
8298,30792,30792
8299,30625,30750
8300,30584,30667
8301,30542,30542
8302,30583,30542
8303,30625,30625
8304,30584,30625
8305,30625,30666
8306,30750,30791
8307,30708,30750
8308,30666,30750
8309,30709,30750
8310,30625,31000
8311,30667,30666
8312,30792,30667
8313,30750,30792
8314,30709,30750
8315,30834,30834
8316,30833,30750
8317,30750,30834
8318,30708,30791
8319,30750,30875
8320,30750,30917
8321,30791,30625
8322,30666,30625
8323,30584,30750
8324,30709,30750
8325,30625,30792
8326,30791,30792
8327,30667,30750
8328,30792,30834
8329,30875,30792
8330,30833,30792
8331,30875,30875
8332,30875,30667
8333,30875,30917
8334,30791,30875
8335,30875,30959
8336,30833,30833
8337,30750,30875
8338,30792,30834
8339,30917,30750
8340,30917,30875
8341,30833,30792
8342,30958,30875
8343,30750,30792
8344,30792,30792
8345,30750,30792
8346,30708,30833
8347,30750,30750
8348,30791,30750
8349,30833,30750
8350,30833,30833
8351,30750,30833
8352,30750,30792
8353,30833,30875
8354,31083,30917
8355,30833,30875
8356,30875,30958
8357,31042,31000
8358,31000,30875
8359,31041,30958
8360,31000,30958
8361,30958,30750
8362,31125,30875
8363,31083,30916
8364,31166,30958
8365,30917,30834
8366,31166,31083
8367,30958,30833
8368,30875,30833
8369,30875,30833
8370,31000,30875
8371,31000,30958
8372,30875,30959
8373,30834,30917
8374,30917,31041
8375,31041,30833
8376,30916,30916
8377,31125,31000
8378,31041,31084
8379,31000,31042
8380,31125,31041
8381,31083,31000
8382,31041,31167
8383,31167,31083
8384,31000,30875
8385,31000,31000
8386,31000,31041
8387,30958,30917
8388,30875,31042
8389,30916,31000
8390,31000,31000
8391,31042,30917
8392,31083,30917
8393,30917,30959
8394,31000,31000
8395,30916,30916
8396,30917,30959
8397,31042,31084
8398,30958,30959
8399,31083,31000
8400,31167,31000
8401,31125,31000
8402,31083,31083
8403,31167,31167
8404,31000,31084
8405,31042,31042
8406,31041,31000
8407,31000,31000
8408,31125,31042
8409,31209,31000
8410,31042,31000
8411,31000,31125
8412,31083,31125
8413,31000,31166
8414,31042,31208
8415,31084,31083
8416,33000,31125
8417,31209,31084
8418,31167,31208
8419,31250,31125
8420,31250,31084
8421,31042,31041
8422,31000,31000
8423,31125,31125
8424,31167,31250
8425,31334,31250
8426,31084,31208
8427,31166,31208
8428,31125,31125
8429,31125,31083
8430,31208,31000
8431,31125,31208
8432,31167,31167
8433,31333,31209
8434,31084,31167
8435,31166,33542
8436,31208,33625
8437,31042,31042
8438,31125,31167
8439,31208,31166
8440,31250,31167
8441,31125,31084
8442,31291,31167
8443,31166,31125
8444,31084,31125
8445,31125,31208
8446,31166,31125
8447,31083,31084
8448,31125,31125
8449,31291,31250
8450,31042,31208
8451,31167,31333
8452,31250,31125
8453,31250,31292
8454,31250,31334
8455,31334,31334
8456,31167,31250
8457,31208,32250
8458,31250,31292
8459,31250,31250
8460,31291,31167
8461,31167,31166
8462,31250,31250
8463,31167,31209
8464,31250,31333
8465,31375,31250
8466,31250,31209
8467,31292,31166
8468,31292,31250
8469,31333,31375
8470,31250,31250
8471,31416,31292
8472,31292,31375
8473,31375,31292
8474,31292,31250
8475,31334,31333
8476,31375,31333
8477,31334,31459
8478,31250,31291
8479,31375,31291
8480,31416,31292
8481,31458,31292
8482,31458,31458
8483,31375,31375
8484,31334,31209
8485,31250,31333
8486,31250,31458
8487,31417,31417
8488,31625,31416
8489,31375,31500
8490,31625,31625
8491,31584,31542
8492,31583,31625
8493,31625,31541
8494,31417,31667
8495,31542,31333
8496,31417,31625
8497,31375,31375
8498,31292,31416
8499,31292,31375
8500,31333,31583
8501,31417,31375
8502,31333,31458
8503,31542,31417
8504,31416,31583
8505,31542,31459
8506,31500,31667
8507,31375,31458
8508,31375,31417
8509,31417,31500
8510,31542,31542
8511,31417,31459
8512,31584,31542
8513,31459,31458
8514,31625,31333
8515,31500,31541
8516,31500,31458
8517,31458,31334
8518,31458,31500
8519,31458,31583
8520,31333,31500
8521,31500,31583
8522,31500,31500
8523,31667,31417
8524,31417,31375
8525,31542,31375
8526,31458,31417
8527,31458,31625
8528,31583,31417
8529,31542,31416
8530,31458,31458
8531,31459,31459
8532,31458,31459
8533,31458,31500
8534,31500,31542
8535,31541,31500
8536,31584,31459
8537,31541,31458
8538,31584,31417
8539,31458,31542
8540,31458,31542
8541,31625,31542
8542,31708,31667
8543,31584,31625
8544,31500,31500
8545,31542,31416
8546,31667,31542
8547,31541,31500
8548,31666,31500
8549,31500,31625
8550,31583,31708
8551,31541,31500
8552,31583,31583
8553,31667,31625
8554,31500,31708
8555,31625,31584
8556,31458,31666
8557,31708,31458
8558,31625,31583
8559,31583,31583
8560,31541,31541
8561,31750,31625
8562,31541,31708
8563,31625,31708
8564,31667,31708
8565,31583,31666
8566,31667,31666
8567,31708,31625
8568,36000,31542
8569,31666,31583
8570,31625,31750
8571,31583,31625
8572,31708,31625
8573,31791,31667
8574,31667,31709
8575,31625,31750
8576,31792,31750
8577,31625,31833
8578,31583,31708
8579,31708,31708
8580,31625,31750
8581,31750,31625
8582,31625,31583
8583,31875,31708
8584,31750,31750
8585,31834,31709
8586,31791,31708
8587,31667,31667
8588,31833,31834
8589,31666,31708
8590,31667,31750
8591,31792,31625
8592,31709,31792
8593,31791,31750
8594,31708,31667
8595,31875,31583
8596,33459,31750
8597,31833,34708
8598,31791,31792
8599,31750,31750
8600,31709,31875
8601,31709,31792
8602,31792,31792
8603,31750,31708
8604,31750,31625
8605,31708,31916
8606,31708,31917
8607,31750,31875
8608,31750,31792
8609,31750,31709
8610,31708,31875
8611,31875,31750
8612,31875,31834
8613,31750,31917
8614,31916,31792
8615,31667,31791
8616,31833,31875
8617,31834,31750
8618,31875,31792
8619,31750,31833
8620,31916,31750
8621,31875,31875
8622,31792,31708
8623,31875,31792
8624,31875,31916
8625,31792,31917
8626,31959,31834
8627,31916,31750
8628,31875,31875
8629,31791,31875
8630,31791,31875
8631,31917,31959
8632,31917,31833
8633,31875,31958
8634,31875,31875
8635,32000,31791
8636,32000,31958
8637,31875,31959
8638,31833,31958
8639,31875,31833
8640,31958,31958
8641,31916,31833
8642,32083,31916
8643,31917,31833
8644,31917,31875
8645,31917,31917
8646,31958,31916
8647,31875,31833
8648,31875,31958
8649,31875,31916
8650,31917,32000
8651,31917,32042
8652,31875,32000
8653,31875,31875
8654,32000,31875
8655,32041,31958
8656,31959,31833
8657,31959,31875
8658,31917,31917
8659,31917,31958
8660,32000,32000
8661,32000,32000
8662,31917,32000
8663,32042,32041
8664,31959,32084
8665,31875,32042
8666,32084,32209
8667,34416,32000
8668,32000,32042
8669,32041,32125
8670,32083,31916
8671,32083,32000
8672,32083,31958
8673,32042,32083
8674,32042,32041
8675,35417,32000
8676,32125,31958
8677,32000,32000
8678,32000,32041
8679,31958,31958
8680,32042,32125
8681,32042,32042
8682,32041,32000
8683,32000,32250
8684,32084,32125
8685,31958,32041
8686,32166,32042
8687,32083,32083
8688,32083,32125
8689,32167,32208
8690,32042,32166
8691,32125,32167
8692,32166,32083
8693,32084,32083
8694,32000,32166
8695,32167,32042
8696,34875,32250
8697,32042,32042
8698,32125,32083
8699,32167,32084
8700,32167,32166
8701,32208,32166
8702,32125,32125
8703,32041,32208
8704,32042,32125
8705,32083,32208
8706,32042,32333
8707,32208,32208
8708,32167,32041
8709,32250,32084
8710,32083,32250
8711,32292,32291
8712,32375,32125
8713,32208,32125
8714,32125,32166
8715,32209,32167
8716,32167,32250
8717,32208,32166
8718,33542,32209
8719,32292,32167
8720,33833,32291
8721,32209,32125
8722,32208,32250
8723,32208,32333
8724,32125,32250
8725,32209,32250
8726,32250,32250
8727,32208,32250
8728,32250,32209
8729,32208,32167
8730,32250,32250
8731,32292,32125
8732,32167,32292
8733,32166,32208
8734,32250,32292
8735,32166,32250
8736,32250,32167
8737,32250,32333
8738,32375,32167
8739,32167,32250
8740,32209,32250
8741,32250,32333
8742,32250,32250
8743,32417,32375
8744,32250,32250
8745,32333,32291
8746,32416,32292
8747,32292,32250
8748,32291,32333
8749,32334,32375
8750,32375,32291
8751,32250,32292
8752,32208,32375
8753,32334,32417
8754,32375,35041
8755,32333,32250
8756,32458,32292
8757,32334,32208
8758,32292,32291
8759,32458,32250
8760,32417,32459
8761,32334,32375
8762,32333,32334
8763,32375,32292
8764,32292,32417
8765,32291,32375
8766,32292,32250
8767,32291,32375
8768,32375,32333
8769,32458,32333
8770,32500,32375
8771,32333,32458
8772,32375,32459
8773,32417,32375
8774,32375,32417
8775,32416,32375
8776,32542,32584
8777,32459,32500
8778,32458,32333
8779,32375,32458
8780,32292,32584
8781,32541,32667
8782,32292,32709
8783,32667,32542
8784,32583,32541
8785,32542,32542
8786,32459,32542
8787,32500,32459
8788,32625,32417
8789,32500,32625
8790,32500,32459
8791,32750,32708
8792,32583,32459
8793,32500,32583
8794,32500,32583
8795,32458,32625
8796,32584,32709
8797,32583,32666
8798,32333,32375
8799,32458,32541
8800,32459,32584
8801,32375,32541
8802,32542,32542
8803,32750,32958
8804,32500,32542
8805,32542,32500
8806,32500,32542
8807,32625,32959
8808,32584,32459
8809,32625,32417
8810,32542,32541
8811,32584,32583
8812,32708,32833
8813,32625,32834
8814,32834,32750
8815,32667,32500
8816,32542,32709
8817,32625,32625
8818,32667,32542
8819,32708,32625
8820,32583,32667
8821,32500,32625
8822,32750,32500
8823,32625,32583
8824,32583,32500
8825,32625,32541
8826,32542,32500
8827,32500,32541
8828,32583,32666
8829,32583,32541
8830,32500,32542
8831,32625,32584
8832,32458,32666
8833,32583,32708
8834,32584,32792
8835,32541,32541
8836,32583,32542
8837,32625,32583
8838,32584,32667
8839,32709,32542
8840,32625,32500
8841,32583,32625
8842,32750,32708
8843,32625,32666
8844,32541,32708
8845,32666,32667
8846,32667,32750
8847,32583,32708
8848,32625,32667
8849,32625,32667
8850,32583,32667
8851,32625,32791
8852,32667,32542
8853,32667,32542
8854,32792,32667
8855,32625,32666
8856,32666,32667
8857,32709,32667
8858,32583,32667
8859,32625,32583
8860,32708,32583
8861,32708,32625
8862,32833,32791
8863,32833,32625
8864,32667,32709
8865,34250,32667
8866,32958,32667
8867,32625,32916
8868,32667,32750
8869,32666,32708
8870,32625,32833
8871,32709,32750
8872,32875,32875
8873,32708,32708
8874,32709,32750
8875,32833,32708
8876,32708,32833
8877,32792,32917
8878,32750,32709
8879,32833,32791
8880,32750,32708
8881,32791,32791
8882,32833,32792
8883,32875,32750
8884,32792,32833
8885,32833,32833
8886,32792,32708
8887,32792,32750
8888,32750,32792
8889,32834,32709
8890,32750,32834
8891,32750,32792
8892,32709,32834
8893,32792,32833
8894,32750,32833
8895,32750,32750
8896,32791,32917
8897,32750,32791
8898,32708,32792
8899,32834,32834
8900,32792,32791
8901,32916,32875
8902,32792,32916
8903,32958,32833
8904,32875,32833
8905,32875,32791
8906,32875,32875
8907,32916,32792
8908,33000,33083
8909,32917,32958
8910,32958,32875
8911,32958,33125
8912,32959,33042
8913,32791,33041
8914,33000,33042
8915,32916,32875
8916,33083,32958
8917,32916,33042
8918,32959,32917
8919,33083,32917
8920,33042,33084
8921,32958,32958
8922,33000,33042
8923,33041,32833
8924,33042,32958
8925,32875,32958
8926,32917,33041
8927,32916,32917
8928,33000,33000
8929,32875,33000
8930,33042,32959
8931,32959,32917
8932,32917,32917
8933,32917,32917
8934,32959,33042
8935,32958,33208
8936,33000,33041
8937,33125,32958
8938,33000,32959
8939,33000,32959
8940,32916,33000
8941,33083,33000
8942,33125,33042
8943,33125,33000
8944,33125,32958
8945,33000,33000
8946,33209,33125
8947,33041,33000
8948,33167,33125
8949,33166,33167
8950,33083,33125
8951,33083,33125
8952,33000,33125
8953,33042,33084
8954,33042,33084
8955,33125,33209
8956,42208,33167
8957,33042,33000
8958,33125,33083
8959,33084,33209
8960,33209,33250
8961,51792,73958
8962,33167,33083
8963,53208,53166
8964,33208,33000
8965,64959,47917
8966,48125,55375
8967,33375,33208
8968,33208,33167
8969,33084,33125
8970,33167,33041
8971,33125,33000
8972,33125,33083
8973,33000,33208
8974,33167,33125
8975,33083,33083
8976,33209,33209
8977,33125,33209
8978,33125,33125
8979,33292,33291
8980,33000,33167
8981,33084,33125
8982,33292,33250
8983,33125,33292
8984,33209,33209
8985,35000,33208
8986,33041,33167
8987,55500,87666
8988,48208,53042
8989,143250,53125
8990,33125,33250
8991,33125,33125
8992,33125,33208
8993,33083,33208
8994,33125,42208
8995,48083,48167
8996,48542,64208
8997,64708,33250
8998,33250,33250
8999,33250,33208
9000,33292,33250
9001,33292,33375
9002,33333,54833
9003,33292,33333
9004,33333,33292
9005,33209,33334
9006,33166,33250
9007,33208,33208
9008,97084,48250
9009,48500,51875
9010,33375,33166
9011,33208,33167
9012,33250,33208
9013,33250,33333
9014,33250,33291
9015,33333,33209
9016,33334,33667
9017,33250,33375
9018,33375,33250
9019,33417,33416
9020,33209,33459
9021,33333,33208
9022,33292,33209
9023,33250,33250
9024,33291,33250
9025,33292,33250
9026,33250,33292
9027,33250,33375
9028,33250,33250
9029,33333,33375
9030,33208,33458
9031,33250,33292
9032,33292,33417
9033,33334,33375
9034,33458,33375
9035,33375,33250
9036,33416,33292
9037,33375,33250
9038,33417,33417
9039,33417,33417
9040,33459,33459
9041,33458,33291
9042,33375,33459
9043,33500,33458
9044,33583,33417
9045,33375,33333
9046,33334,33459
9047,33416,33417
9048,33334,33375
9049,33334,33375
9050,33583,33375
9051,33459,33375
9052,33375,33500
9053,33416,33458
9054,33416,33375
9055,33416,33458
9056,33375,33458
9057,33458,33541
9058,33416,33542
9059,33416,33583
9060,33542,33625
9061,33459,33584
9062,33375,33417
9063,33500,33584
9064,33500,33416
9065,33625,33583
9066,33667,33459
9067,33542,33500
9068,33625,33667
9069,33625,33584
9070,33500,33541
9071,33625,33750
9072,33666,33708
9073,33708,33625
9074,33750,33625
9075,33708,33542
9076,33541,33458
9077,33542,33459
9078,33584,33459
9079,33500,33708
9080,33709,33584
9081,33750,33625
9082,33625,33875
9083,33583,33917
9084,33792,33708
9085,33625,33708
9086,33750,33667
9087,33958,33500
9088,33708,33583
9089,33709,34000
9090,33834,36167
9091,33750,33917
9092,33750,33833
9093,36292,33834
9094,33875,33791
9095,33750,33667
9096,33791,33792
9097,33792,33709
9098,33625,33792
9099,33958,33833
9100,33666,33875
9101,33709,33625
9102,33583,33708
9103,33583,33625
9104,33709,33792
9105,33791,33625
9106,33583,33584
9107,33709,33750
9108,33750,33750
9109,33625,33625
9110,33583,33667
9111,33833,33708
9112,33708,33791
9113,33750,33708
9114,33709,33584
9115,33666,33792
9116,33667,33583
9117,33750,33666
9118,33750,33625
9119,33584,33667
9120,33542,33625
9121,33625,33583
9122,33583,51084
9123,33750,33625
9124,33625,33667
9125,33709,33584
9126,33667,33625
9127,33959,33709
9128,33791,33625
9129,33625,33583
9130,33750,33667
9131,33708,33750
9132,33792,33875
9133,33708,33625
9134,33667,33708
9135,33625,33708
9136,33708,33666
9137,72250,33625
9138,33708,33667
9139,33792,33667
9140,33750,33667
9141,33750,33666
9142,33792,33667
9143,33709,33709
9144,33709,33709
9145,33750,33750
9146,33667,33750
9147,33666,69833
9148,49125,49042
9149,33709,33750
9150,33833,33750
9151,33708,33791
9152,33708,36041
9153,33792,33750
9154,33709,33792
9155,33666,33750
9156,33834,50875
9157,33791,33667
9158,33875,33750
9159,33750,33791
9160,33666,33875
9161,33833,33791
9162,33708,33791
9163,33666,33833
9164,33792,33875
9165,33750,33833
9166,33791,33917
9167,33750,33834
9168,33791,33833
9169,33791,33833
9170,33875,33917
9171,53166,33833
9172,33833,33833
9173,33916,33833
9174,33833,33875
9175,33833,33833
9176,33792,33875
9177,33750,33875
9178,33792,33916
9179,33750,33875
9180,33875,33833
9181,33875,33834
9182,33875,33833
9183,33875,33834
9184,58750,45875
9185,33958,33875
9186,33917,33916
9187,33917,33833
9188,33875,33875
9189,33959,33917
9190,33916,33875
9191,33875,33916
9192,33917,33875
9193,33917,33875
9194,33917,33917
9195,33875,33875
9196,61000,44541
9197,34000,34000
9198,34000,34000
9199,33958,33916
9200,33958,33958
9201,33917,33958
9202,33958,33917
9203,33959,34000
9204,33916,33917
9205,33958,33833
9206,33958,34000
9207,76834,34000
9208,33917,33875
9209,34000,34000
9210,33917,34000
9211,33958,33958
9212,33959,34000
9213,33917,33958
9214,34042,33958
9215,34000,33916
9216,34041,34042
9217,34041,34000
9218,33958,34125
9219,34041,33958
9220,34000,59250
9221,34083,34000
9222,34042,34042
9223,34125,34042
9224,34083,33958
9225,34042,34042
9226,33958,33916
9227,34041,33916
9228,33958,34042
9229,34083,34000
9230,34125,34083
9231,34042,50084
9232,34084,34167
9233,34084,34125
9234,34125,34083
9235,34208,34125
9236,34125,34042
9237,34125,34083
9238,34125,34042
9239,34125,34083
9240,34083,34042
9241,34083,34042
9242,34084,34042
9243,34084,34084
9244,34042,34250
9245,34084,34084
9246,34083,34083
9247,34000,34167
9248,34083,34125
9249,34084,34125
9250,34083,34125
9251,34083,34125
9252,60916,44083
9253,34125,34167
9254,34125,34125
9255,34084,34083
9256,34042,34083
9257,34167,34084
9258,34208,34125
9259,35875,34166
9260,34084,34084
9261,34125,67959
9262,34208,34167
9263,34166,34292
9264,34167,34167
9265,34125,34209
9266,34167,34209
9267,34334,34167
9268,34209,34167
9269,34167,34208
9270,34250,34208
9271,34291,34167
9272,34125,34167
9273,34166,34167
9274,34250,34250
9275,34167,34208
9276,34125,34250
9277,34166,34250
9278,34167,34291
9279,34166,34250
9280,34166,34250
9281,34208,34166
9282,34250,34250
9283,34208,34292
9284,34250,34167
9285,34209,34209
9286,34209,34208
9287,34208,34208
9288,34250,34250
9289,34250,34208
9290,34250,34167
9291,34208,72875
9292,49750,56875
9293,34292,34167
9294,34333,34291
9295,34292,34250
9296,34208,34291
9297,34292,34250
9298,34334,34208
9299,34209,34250
9300,34375,34292
9301,34250,34375
9302,34250,34292
9303,34417,34250
9304,34291,34292
9305,34292,34292
9306,34333,34292
9307,34375,34459
9308,34375,34333
9309,34334,34417
9310,34292,34500
9311,34375,34416
9312,34500,34625
9313,34458,34542
9314,34500,34417
9315,34458,34417
9316,34291,34333
9317,34417,34333
9318,34333,34458
9319,34291,34583
9320,34375,34333
9321,34375,34375
9322,34458,34375
9323,53791,34417
9324,34417,34417
9325,34500,34375
9326,34375,34500
9327,34417,34417
9328,34375,34375
9329,34500,34417
9330,34458,34375
9331,34375,34375
9332,34500,34375
9333,34459,34333
9334,34417,34416
9335,34417,34459
9336,34417,34458
9337,34416,34500
9338,34416,34375
9339,34458,34416
9340,34459,34417
9341,34333,34417
9342,34375,62917
9343,50042,49916
9344,45667,34500
9345,34458,34417
9346,34500,34417
9347,34458,34500
9348,34500,34500
9349,34375,34500
9350,34416,34583
9351,34375,34500
9352,34459,34458
9353,34458,34458
9354,34417,34500
9355,34458,34542
9356,34458,34458
9357,34458,34542
9358,34417,34583
9359,34500,34500
9360,34458,34541
9361,34584,34542
9362,34458,34500
9363,34625,34500
9364,34583,34542
9365,34500,34500
9366,34459,34625
9367,34458,34500
9368,34541,34625
9369,34583,60791
9370,50167,50250
9371,34541,34500
9372,34625,34542
9373,34625,34500
9374,34541,34583
9375,34584,34667
9376,34583,34500
9377,34583,34625
9378,34541,34625
9379,34583,34583
9380,34541,34625
9381,34625,34583
9382,34584,34584
9383,34584,34667
9384,34625,34709
9385,34541,34667
9386,34542,34625
9387,34625,34583
9388,34583,34625
9389,34625,34584
9390,34750,34625
9391,34709,34625
9392,34708,34666
9393,34667,34709
9394,34709,34667
9395,34666,34708
9396,35916,34708
9397,34709,34667
9398,34667,34625
9399,34625,34750
9400,34625,34666
9401,34625,34709
9402,34625,34833
9403,34625,34709
9404,34792,34792
9405,34667,34750
9406,34750,34708
9407,34667,34750
9408,34666,34666
9409,34667,34709
9410,34666,34750
9411,34750,34708
9412,34708,34750
9413,34750,34708
9414,34708,34709
9415,34625,34875
9416,34708,34708
9417,34708,34750
9418,34667,34709
9419,34750,34708
9420,34750,34750
9421,34750,34750
9422,34709,34750
9423,34708,73708
9424,50666,50334
9425,50375,50417
9426,50417,50667
9427,50416,50542
9428,50333,50458
9429,50417,50375
9430,50375,50291
9431,50541,50459
9432,50458,50583
9433,50375,50375
9434,50417,50375
9435,50417,50416
9436,50416,50375
9437,50417,50542
9438,50458,50416
9439,50542,50333
9440,50583,50500
9441,50459,50584
9442,50417,50375
9443,50458,50500
9444,50459,50458
9445,50500,50583
9446,50584,50625
9447,50625,50417
9448,50625,50584
9449,50584,50666
9450,50459,50459
9451,50500,50417
9452,50583,50542
9453,50542,50458
9454,50458,50667
9455,50500,50666
9456,50625,50500
9457,50625,50541
9458,50625,50542
9459,50541,50792
9460,50667,51458
9461,35042,34958
9462,34875,34833
9463,34875,35000
9464,34958,34958
9465,34917,34959
9466,34875,34916
9467,34875,34958
9468,34834,34875
9469,34958,34916
9470,34917,34917
9471,34833,34958
9472,34958,34875
9473,34958,34916
9474,34959,34917
9475,35000,34958
9476,34917,35125
9477,34958,35125
9478,35042,35000
9479,35083,35125
9480,35125,35083
9481,35042,35209
9482,35041,35125
9483,35125,35209
9484,35083,35291
9485,35125,35083
9486,35000,35084
